year,type,province,all,female,male,female_ratio,male_ratio,sex_ratio,female_ratio_index,male_ratio_index,sex_ratio_index,high,low,high_ratio,low_ratio,type_ratio,high_ratio_index,low_ratio_index,type_ratio_index,all_index,high_index,low_index,all_avg
2014,Adult Students,西藏,2801,1767,1034,0.6308461263834345,0.3691538736165655,0.5851726089417091,1,0,0,1890,911,0.6747590146376294,0.32524098536237056,2.074643249176729,1,0,1,0,0,0,5716.7580780881635
2014,Adult Students,陕西,62484,27836,34648,0.4454900454516356,0.5545099545483644,1.2447190688317287,0,1,1,21835,40649,0.34944945906151975,0.6505505409384803,0.537159585721666,0,1,0,1,0,1,61943.95009785613
2014,Adult Students,甘肃,29925,13955,15970,0.46633249791144527,0.5336675020885547,1.144392690791831,0,1,1,12494,17431,0.41751044277360067,0.5824895572263993,0.7167689748149848,1,0,1,0,0,0,39207.346558934965
2014,Adult Students,青海,4990,3022,1968,0.6056112224448897,0.3943887775551102,0.6512243547319656,1,0,0,2760,2230,0.5531062124248497,0.4468937875751503,1.2376681614349776,1,0,1,0,0,0,9283.141644690913
2014,Adult Students,宁夏,14412,7581,6831,0.5260199833472107,0.4739800166527893,0.9010684606252474,0,1,1,3991,10421,0.27692200943658063,0.7230779905634194,0.3829766817004126,0,1,0,1,0,1,11286.924820639244
2014,Adult Students,新疆,22336,13768,8568,0.6164040114613181,0.38359598853868193,0.6223126089482859,1,0,0,7069,15267,0.3164845988538682,0.6835154011461319,0.463024824785485,0,1,0,0,0,0,40511.93830110801
2014,Web-based Students,总计,1661306.0,837942.0,823364.0,0.5043875119935761,0.4956124880064239,0.9826026145007649,0,0,0,586272.0,1075034.0,0.3528982619697997,0.6471017380302003,0.5453520539815485,0,0,0,0,0,0,1661306.0
2014,Web-based Students,北京,1017020.0,532644.0,484376.0,0.5237301134687616,0.4762698865312383,0.9093803741335676,1,0,0,312158.0,704862.0,0.3069339835991426,0.6930660164008574,0.4428639932355553,0,1,0,1,1,1,25762.627998118212
2014,Web-based Students,天津,22867.0,12396.0,10471.0,0.5420912231600122,0.45790877683998776,0.8447079703130042,1,0,0,11517.0,11350.0,0.5036515502689465,0.49634844973105346,1.0147136563876653,1,0,1,1,1,1,16316.780778851007
2014,Web-based Students,河北,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,87797.35022193889
2014,Web-based Students,山西,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,41086.83702935305
2014,Web-based Students,内蒙古,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,28299.76455745908
2014,Web-based Students,辽宁,82546.0,33034.0,49512.0,0.4001889855353379,0.5998110144646621,1.4988193981957982,0,1,1,38365.0,44181.0,0.46477115789983764,0.5352288421001623,0.8683597021344016,1,0,1,1,1,1,50119.29900534611
2014,Web-based Students,吉林,37301.0,21351.0,15950.0,0.5723975228546152,0.42760247714538485,0.7470376094796497,1,0,0,16504.0,20797.0,0.44245462588134366,0.5575453741186563,0.7935759965379622,1,0,1,1,1,1,28328.3571495571
2014,Web-based Students,黑龙江,18501.0,7365.0,11136.0,0.3980865899140587,0.6019134100859413,1.5120162932790224,0,1,1,5683.0,12818.0,0.3071725852656613,0.6928274147343387,0.4433608987361523,0,1,0,0,0,0,37479.486973008105
2014,Web-based Students,上海,49002.0,28220.0,20782.0,0.5758948614342272,0.4241051385657728,0.7364280652019844,1,0,0,13350.0,35652.0,0.27243785967919676,0.7275621403208032,0.3744530461124201,0,1,0,1,1,1,29266.74441714423
2014,Web-based Students,江苏,17822.0,9447.0,8375.0,0.5300751879699248,0.4699248120300752,0.8865248226950354,1,0,0,9297.0,8525.0,0.5216586241723712,0.47834137582762876,1.0905571847507332,1,0,1,0,0,0,99726.95088504252
2014,Web-based Students,浙江,16203.0,10337.0,5866.0,0.6379682774794792,0.3620317225205209,0.5674760568830415,1,0,0,12615.0,3588.0,0.7785595260137012,0.22144047398629885,3.515886287625418,1,0,1,0,0,0,75979.69818245257
2014,Web-based Students,安徽,249.0,67.0,182.0,0.26907630522088355,0.7309236947791165,2.716417910447761,0,1,1,239.0,10.0,0.9598393574297188,0.040160642570281124,23.9,1,0,1,0,0,0,71813.52404721889
2014,Web-based Students,福建,22515.0,14018.0,8497.0,0.6226071507883633,0.3773928492116367,0.606149236695677,1,0,0,12548.0,9967.0,0.5573173439928937,0.4426826560071064,1.2589545500150496,1,0,1,0,0,0,48882.16045414494
2014,Web-based Students,江西,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,53175.57856702054
2014,Web-based Students,山东,42461.0,17037.0,25424.0,0.4012387838251572,0.5987612161748428,1.4922815049597933,0,1,1,19203.0,23258.0,0.45225030027554697,0.547749699724453,0.8256513887694557,1,0,1,0,0,0,119472.09854227694
2014,Web-based Students,河南,19319.0,9588.0,9731.0,0.49629898027848235,0.5037010197215177,1.0149144764288693,0,1,1,8868.0,10451.0,0.45902997049536726,0.5409700295046328,0.8485312410295666,1,0,1,0,0,0,116928.04977263138
2014,Web-based Students,湖北,57247.0,22364.0,34883.0,0.3906580257480741,0.6093419742519258,1.5597835807547844,0,1,1,20007.0,37240.0,0.34948556256223035,0.6505144374377697,0.5372448979591836,0,1,0,0,0,0,67960.13272363353
2014,Web-based Students,湖南,23913.0,13237.0,10676.0,0.5535482791786894,0.44645172082131057,0.8065271587217647,1,0,0,9262.0,14651.0,0.38732070421946224,0.6126792957805378,0.6321752781380111,1,0,1,0,0,0,78188.77658081494
2014,Web-based Students,广东,28423.0,17720.0,10703.0,0.6234387643809591,0.3765612356190409,0.6040067720090293,1,0,0,12037.0,16386.0,0.42349505682018085,0.5765049431798192,0.7345905040888563,1,0,1,0,0,0,148284.80935377802
2014,Web-based Students,广西,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,58986.552800624304
2014,Web-based Students,海南,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,11863.056812146719
2014,Web-based Students,重庆,57257.0,24420.0,32837.0,0.4264980701049653,0.5735019298950347,1.3446764946764946,0,1,1,24370.0,32887.0,0.42562481443316974,0.5743751855668302,0.7410222884422416,1,0,1,1,1,1,37719.62685538673
2014,Web-based Students,四川,88799.0,34062.0,54737.0,0.3835854007364948,0.6164145992635052,1.6069813868827432,0,1,1,33562.0,55237.0,0.3779547066971475,0.6220452933028525,0.6075999782754313,1,0,1,0,0,0,98464.12512942504
2014,Web-based Students,贵州,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,45377.88164406989
2014,Web-based Students,云南,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,55553.36243738577
2014,Web-based Students,西藏,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4292.889753592859
2014,Web-based Students,陕西,46904.0,23791.0,23113.0,0.507227528568992,0.492772471431008,0.9715018284225128,1,0,0,20431.0,26473.0,0.43559184717721305,0.564408152822787,0.7717674611868697,1,0,1,1,1,0,46515.620398805506
2014,Web-based Students,甘肃,12957.0,6844.0,6113.0,0.5282086902832446,0.4717913097167554,0.8931911163062537,1,0,0,6256.0,6701.0,0.48282781508065137,0.5171721849193486,0.9335920011938517,1,0,1,0,0,0,29442.00436844521
2014,Web-based Students,青海,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6970.997041206297
2014,Web-based Students,宁夏,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8475.69955737908
2014,Web-based Students,新疆,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,30421.66249742265
2015,Postgraduate Students,总计,551522,283302,268220,0.5136730719717436,0.48632692802825633,0.9467635244368201,0,0,0,53778,497744,0.0975083496215926,0.9024916503784074,0.10804349223697322,0,0,0,0,0,0,551522.0
2015,Postgraduate Students,北京,85549,43451,42098,0.5079077487755556,0.49209225122444444,0.9688614761455433,0,1,1,16881,68668,0.1973255093572105,0.8026744906427895,0.24583503232946932,1,0,1,1,1,1,8552.70258385761
2015,Postgraduate Students,天津,16253,8946,7307,0.5504214606534178,0.44957853934658215,0.8167896266487816,1,0,0,1729,14524,0.10638036054882176,0.8936196394511783,0.1190443404020931,1,0,1,1,1,1,5416.860932732118
2015,Postgraduate Students,河北,12337,7407,4930,0.6003890735186836,0.39961092648131635,0.6655866072633995,1,0,0,389,11948,0.03153116640998622,0.9684688335900138,0.03255775025108805,0,1,0,0,0,0,29147.050687293115
2015,Postgraduate Students,山西,8795,4971,3824,0.5652075042637862,0.43479249573621376,0.7692617179641923,1,0,0,364,8431,0.04138715179079022,0.9586128482092098,0.043174000711659354,0,1,0,0,0,0,13640.048571487041
2015,Postgraduate Students,内蒙古,5386,3410,1976,0.6331229112513925,0.3668770887486075,0.5794721407624633,1,0,0,149,5237,0.02766431489045674,0.9723356851095433,0.028451403475272103,0,1,0,0,0,0,9394.983674445853
2015,Postgraduate Students,辽宁,30011,16175,13836,0.5389690446836161,0.461030955316384,0.8553941267387944,1,0,0,1729,28282,0.05761220885675252,0.9423877911432474,0.06113429036136058,0,1,0,1,1,1,16638.654182929873
2015,Postgraduate Students,吉林,18100,10433,7667,0.5764088397790055,0.42359116022099447,0.7348797086168887,1,0,0,1823,16277,0.1007182320441989,0.8992817679558011,0.11199852552681698,1,0,1,1,1,1,9404.475871295252
2015,Postgraduate Students,黑龙江,19151,9723,9428,0.5077019476789724,0.49229805232102763,0.9696595700915356,0,1,1,1700,17451,0.08876821053730875,0.9112317894626912,0.09741562088132485,0,1,0,1,1,1,12442.47695146311
2015,Postgraduate Students,上海,37868,18710,19158,0.4940847153269251,0.5059152846730749,1.0239444147514698,0,1,1,4490,33378,0.11856976867011725,0.8814302313298827,0.1345197435436515,1,0,1,1,1,1,9716.002599420106
2015,Postgraduate Students,江苏,42763,20487,22276,0.4790823843041882,0.5209176156958119,1.0873236686679357,0,1,1,4162,38601,0.0973271285924748,0.9026728714075252,0.10782104090567601,0,1,0,1,1,1,33107.45124981215
2015,Postgraduate Students,浙江,17117,8545,8572,0.4992113103931764,0.5007886896068237,1.0031597425394967,0,1,1,1680,15437,0.09814803996027341,0.9018519600397266,0.10882943577119907,1,0,1,0,0,0,25223.81493895923
2015,Postgraduate Students,安徽,15409,6441,8968,0.41800246609124536,0.5819975339087546,1.392330383480826,0,1,1,1294,14115,0.08397689661885911,0.9160231033811409,0.09167552249380093,0,1,0,0,0,0,23840.724351546465
2015,Postgraduate Students,福建,10969,5952,5017,0.5426201112225363,0.4573798887774638,0.8429099462365591,1,0,0,935,10034,0.08524022244507248,0.9147597775549275,0.0931831771975284,0,1,0,0,0,0,16227.94770980838
2015,Postgraduate Students,江西,8829,4506,4323,0.510363574583758,0.4896364254162419,0.9593874833555259,0,1,1,171,8658,0.019367991845056064,0.9806320081549439,0.01975051975051975,0,1,0,0,0,0,17653.280878080437
2015,Postgraduate Students,山东,23192,12892,10300,0.5558813383925492,0.44411866160745084,0.7989450822215327,1,0,0,1494,21698,0.06441876509141083,0.9355812349085891,0.06885427228315974,0,1,0,0,0,0,39662.46479109427
2015,Postgraduate Students,河南,10607,6256,4351,0.5897991892146696,0.41020081078533044,0.6954923273657289,1,0,0,201,10406,0.018949750164985388,0.9810502498350147,0.019315779358062658,0,1,0,0,0,0,38817.88897812997
2015,Postgraduate Students,湖北,34391,16824,17567,0.48919775522665815,0.5108022447733419,1.0441631003328578,0,1,1,3524,30867,0.10246866912855107,0.8975313308714489,0.11416723361518774,1,0,1,1,1,1,22561.471709609075
2015,Postgraduate Students,湖南,18526,9370,9156,0.5057756666306812,0.4942243333693188,0.9771611526147278,0,1,1,1495,17031,0.08069739825110656,0.9193026017488934,0.08778110504374376,0,1,0,0,0,0,25957.186958576094
2015,Postgraduate Students,广东,26174,13002,13172,0.49675250248338043,0.5032474975166196,1.013074911552069,0,1,1,2947,23227,0.1125926491938565,0.8874073508061435,0.12687820209239248,1,0,1,0,0,0,49227.73686750927
2015,Postgraduate Students,广西,8444,4355,4089,0.5157508289909996,0.4842491710090005,0.9389207807118255,1,0,0,136,8308,0.016106110847939364,0.9838938891520607,0.01636976408281175,0,1,0,0,0,0,19582.413820034308
2015,Postgraduate Students,海南,1224,714,510,0.5833333333333334,0.4166666666666667,0.7142857142857143,1,0,0,27,1197,0.022058823529411766,0.9779411764705882,0.022556390977443608,0,1,0,0,0,0,3938.3092694234424
2015,Postgraduate Students,重庆,14866,7893,6973,0.5309430916184582,0.4690569083815418,0.8834410236918789,1,0,0,827,14039,0.0556302973227499,0.9443697026772501,0.05890732958187905,0,1,0,1,0,1,12522.198825825342
2015,Postgraduate Students,四川,25445,11814,13631,0.4642955393987031,0.535704460601297,1.1538005755882852,0,1,1,2085,23360,0.08194144232658676,0.9180585576734133,0.08925513698630137,0,1,0,0,0,0,32688.21711330167
2015,Postgraduate Students,贵州,4538,2378,2160,0.5240193918025562,0.4759806081974438,0.9083263246425568,1,0,0,47,4491,0.010356985456148084,0.989643014543852,0.010465375194834113,0,1,0,0,0,0,15064.593783505692
2015,Postgraduate Students,云南,9667,5240,4427,0.5420502741284783,0.45794972587152166,0.8448473282442748,1,0,0,331,9336,0.0342401986138409,0.9657598013861591,0.035454155955441304,0,1,0,0,0,0,18442.659906237543
2015,Postgraduate Students,西藏,423,231,192,0.5460992907801419,0.45390070921985815,0.8311688311688312,1,0,0,5,418,0.01182033096926714,0.9881796690307328,0.011961722488038277,0,1,0,0,0,0,1425.1577630376585
2015,Postgraduate Students,陕西,28491,14048,14443,0.4930679863816644,0.5069320136183356,1.0281178815489749,0,1,1,2332,26159,0.08185040890105648,0.9181495910989436,0.08914713865208915,0,1,0,1,1,1,15442.301414423355
2015,Postgraduate Students,甘肃,9195,4610,4585,0.5013594344752583,0.49864056552474173,0.9945770065075922,0,1,1,644,8551,0.07003806416530724,0.9299619358346928,0.07531282890889954,0,1,0,0,0,0,9774.18557044496
2015,Postgraduate Students,青海,939,498,441,0.5303514376996805,0.4696485623003195,0.8855421686746988,1,0,0,8,931,0.008519701810436636,0.9914802981895634,0.008592910848549946,0,1,0,0,0,0,2314.238454661681
2015,Postgraduate Students,宁夏,1410,847,563,0.6007092198581561,0.399290780141844,0.6646989374262101,1,0,0,29,1381,0.02056737588652482,0.9794326241134752,0.020999275887038378,0,1,0,0,0,0,2813.7710760599334
2015,Postgraduate Students,新疆,5453,3173,2280,0.5818815331010453,0.4181184668989547,0.718562874251497,1,0,0,150,5303,0.02750779387493123,0.9724922061250688,0.028285875919290968,0,1,0,0,0,0,10099.413439729666
2015,Regular Students,总计,6808866,3539247,3269619,0.5197997728256071,0.4802002271743929,0.9238176934246183,0,0,0,3585940,3222926,0.526657449272757,0.47334255072724296,1.1126349162220914,0,0,0,0,0,0,6808866.0
2015,Regular Students,北京,154449,80020,74429,0.5180998258324755,0.48190017416752456,0.9301299675081229,0,1,1,117651,36798,0.7617465959637162,0.2382534040362838,3.1972118049894016,1,0,1,1,1,0,105588.18293982875
2015,Regular Students,天津,132072,68273,63799,0.5169377309346417,0.48306226906535826,0.9344689701639008,0,1,1,75586,56486,0.572309043552002,0.42769095644799804,1.3381368834755514,1,0,1,1,1,1,66874.35901307293
2015,Regular Students,河北,327981,180867,147114,0.551455724569411,0.44854427543058895,0.8133822090265223,1,0,0,158486,169495,0.48321701561980723,0.5167829843801928,0.935048231511254,0,1,0,0,0,0,359837.61740236427
2015,Regular Students,山西,191273,100031,91242,0.5229750147694656,0.4770249852305344,0.9121372374563885,1,0,0,91445,99828,0.4780862955043315,0.5219137044956685,0.9160255639700284,0,1,0,1,1,1,168394.48463841277
2015,Regular Students,内蒙古,107863,58101,49762,0.5386555167202841,0.46134448327971594,0.8564740710142683,1,0,0,54471,53392,0.5050017151386481,0.4949982848613519,1.0202090200779144,0,1,0,0,0,0,115986.64225813195
2015,Regular Students,辽宁,258296,131600,126696,0.509492984792641,0.490507015207359,0.9627355623100304,0,1,1,160236,98060,0.6203580388391613,0.3796419611608387,1.6340607791148276,1,0,1,1,1,1,205414.04830978456
2015,Regular Students,吉林,157048,81816,75232,0.5209617441801233,0.47903825581987675,0.9195267429353672,1,0,0,109828,47220,0.6993275941113545,0.3006724058886455,2.3258788648877595,1,0,1,1,1,0,116103.82905465715
2015,Regular Students,黑龙江,193980,100219,93761,0.5166460459841221,0.48335395401587794,0.9355611211446931,0,1,1,124928,69052,0.6440251572327044,0.3559748427672956,1.8091872791519434,1,0,1,1,1,0,153609.7531387702
2015,Regular Students,上海,128711,67913,60798,0.5276394402964781,0.47236055970352187,0.8952336077039742,1,0,0,85435,43276,0.6637738810202702,0.33622611897972976,1.9741889268878825,1,0,1,1,1,0,119949.81116819126
2015,Regular Students,江苏,484096,244909,239187,0.505909984796404,0.49409001520359597,0.976636219983749,0,1,1,245932,238164,0.5080232020095188,0.4919767979904812,1.0326161804470868,0,1,0,1,1,1,408731.10984059284
2015,Regular Students,浙江,263981,148293,115688,0.5617563385243635,0.4382436614756365,0.7801312266931009,1,0,0,140318,123663,0.5315458309499548,0.4684541690500453,1.1346805430888787,1,0,1,0,0,0,311402.9466243805
2015,Regular Students,安徽,292469,144894,147575,0.4954166082559177,0.5045833917440823,1.0185031816362307,0,1,1,141294,151175,0.48310761140496944,0.5168923885950306,0.9346386638002315,0,1,0,0,0,1,294327.87350752426
2015,Regular Students,福建,194652,102580,92072,0.5269917596531245,0.47300824034687544,0.8975628777539482,1,0,0,109789,84863,0.5640270842323737,0.4359729157676263,1.2937204671058058,1,0,1,0,1,0,200343.6334563121
2015,Regular Students,江西,234541,109105,125436,0.46518519150169907,0.534814808498301,1.1496814994729847,0,1,1,114970,119571,0.49019148038082894,0.5098085196191711,0.9615207700863921,0,1,0,1,1,1,217940.21627280876
2015,Regular Students,山东,474195,246586,227609,0.5200097006505763,0.4799902993494238,0.9230410485591234,1,0,0,227503,246692,0.4797667626187539,0.5202332373812462,0.9222147455126231,0,1,0,0,0,1,489656.6374365463
2015,Regular Students,河南,465782,241205,224577,0.5178495519363135,0.48215044806368645,0.9310627889139943,0,1,1,222696,243086,0.4781120781824974,0.5218879218175027,0.9161202208271969,0,1,0,0,0,1,479229.84841033345
2015,Regular Students,湖北,389206,190643,198563,0.4898254394844889,0.510174560515511,1.041543618176382,0,1,1,209246,179960,0.5376227499062193,0.46237725009378067,1.1627361635919093,1,0,1,1,1,1,278534.74137662526
2015,Regular Students,湖南,300459,152516,147943,0.5076100233309703,0.4923899766690297,0.970016260589053,0,1,1,154185,146274,0.5131648577676156,0.48683514223238444,1.0540834324623651,0,1,0,0,0,0,320456.85890661145
2015,Regular Students,广东,476901,249403,227498,0.5229659824575751,0.47703401754242497,0.9121702625870579,1,0,0,224145,252756,0.4700032082130253,0.5299967917869747,0.8868038740920097,0,1,0,0,0,0,607745.5909539971
2015,Regular Students,广西,182658,96019,86639,0.525676400705143,0.47432359929485707,0.9023110009477291,1,0,0,76807,105851,0.4204962279232226,0.5795037720767774,0.7256143069030997,0,1,0,0,0,0,241756.50591846148
2015,Regular Students,海南,48245,26059,22186,0.5401388744947663,0.4598611255052337,0.851375724317894,1,0,0,25013,23232,0.5184578712819982,0.48154212871800184,1.0766615013774106,0,1,0,0,0,1,48620.76233053644
2015,Regular Students,重庆,181068,98139,82929,0.5420007952813307,0.45799920471866923,0.8450157429767983,1,0,0,99729,81339,0.5507820266419245,0.4492179733580754,1.2260908051488215,1,0,1,1,1,1,154593.9669322386
2015,Regular Students,四川,361510,195867,165643,0.5418024397665349,0.4581975602334652,0.8456912088304819,1,0,0,175724,185786,0.48608337252081546,0.5139166274791845,0.9458409137394637,0,1,0,0,0,0,403555.415927883
2015,Regular Students,贵州,116824,63679,53145,0.545084914058755,0.45491508594124497,0.8345765479985553,1,0,0,57994,58830,0.4964219680887489,0.5035780319112512,0.9857895631480537,0,1,0,0,0,0,185981.33966790675
2015,Regular Students,云南,146031,82184,63847,0.5627846142257465,0.4372153857742534,0.7768787111846588,1,0,0,89104,56927,0.6101718128342613,0.3898281871657388,1.565232666397316,1,0,1,0,0,0,227685.56827314958
2015,Regular Students,西藏,9536,5141,4395,0.5391149328859061,0.46088506711409394,0.8548920443493484,1,0,0,5060,4476,0.5306208053691275,0.46937919463087246,1.13047363717605,1,0,1,0,0,0,17594.417334908074
2015,Regular Students,陕西,299738,153606,146132,0.5124675549980316,0.4875324450019684,0.9513430464955795,0,1,1,167256,132482,0.5580073263983879,0.4419926736016121,1.262480940807053,1,0,1,1,1,1,190644.36425458838
2015,Regular Students,甘肃,124003,59490,64513,0.47974645774699,0.52025354225301,1.0844343587157506,0,1,1,67158,56845,0.5415836713627896,0.4584163286372104,1.181423168264579,1,0,1,1,1,0,120668.11443295698
2015,Regular Students,青海,13403,7065,6338,0.5271207938521226,0.4728792061478773,0.8970983722576079,1,0,0,7384,6019,0.550921435499515,0.44907856450048494,1.2267818574514038,1,0,1,0,0,0,28570.645468065573
2015,Regular Students,宁夏,28235,14735,13500,0.5218700194793696,0.47812998052063044,0.9161859518154055,1,0,0,15487,12748,0.5485036302461483,0.4514963697538516,1.21485723250706,1,0,1,0,0,0,34737.67177296263
2015,Regular Students,新疆,69660,38289,31371,0.5496554694229113,0.45034453057708873,0.8193214761419729,1,0,0,31080,38580,0.446167097329888,0.553832902670112,0.8055987558320373,0,1,0,0,0,0,124683.24525534498
2015,Adult Students,总计,2362593,1300812,1061781,0.5505865800838317,0.4494134199161684,0.8162447763397017,0,0,0,962495,1400098,0.40738925409497107,0.5926107459050289,0.6874483071899252,0,0,0,0,0,0,2362593.0
2015,Adult Students,北京,97464,52973,44491,0.5435135024214068,0.4564864975785931,0.8398806939384215,0,1,1,55996,41468,0.574530082902405,0.425469917097595,1.350342432719205,1,0,1,1,1,1,36637.80457661508
2015,Adult Students,天津,33211,18035,15176,0.5430429676914276,0.4569570323085725,0.8414749098974217,0,1,1,16937,16274,0.5099816325916112,0.4900183674083888,1.0407398304043258,1,0,1,1,1,1,23204.582449378944
2015,Adult Students,河北,113383,60725,52658,0.5355741160491432,0.4644258839508568,0.8671552079044874,0,1,1,59532,53851,0.5250522565111172,0.4749477434888828,1.1054947911830793,1,0,1,0,1,0,124859.24029221664
2015,Adult Students,山西,63260,28979,34281,0.45809358204236483,0.5419064179576352,1.1829600745367335,0,1,1,23676,39584,0.37426493834966806,0.625735061650332,0.5981204527081649,0,1,0,1,0,1,58430.821027366605
2015,Adult Students,内蒙古,54851,28712,26139,0.5234544493263569,0.4765455506736431,0.9103859013652829,0,1,1,25963,28888,0.4733368580335819,0.5266631419664182,0.8987468845195237,1,0,1,1,1,1,40245.942436312704
2015,Adult Students,辽宁,88955,45419,43536,0.510584003147659,0.48941599685234105,0.9585415795151808,0,1,1,31132,57823,0.3499747063121803,0.6500252936878197,0.5384016740743303,0,1,0,1,1,1,71276.15562391136
2015,Adult Students,吉林,83463,40068,43395,0.4800690126163689,0.5199309873836311,1.0830338424678048,0,1,1,35427,48036,0.42446353473994464,0.5755364652600553,0.7375093679740194,1,0,1,1,1,1,40286.60481756134
2015,Adult Students,黑龙江,85397,43587,41810,0.5104043467569118,0.4895956532430882,0.9592309633606351,0,1,1,41267,44130,0.4832371160579411,0.5167628839420588,0.9351234987536823,1,0,1,1,1,1,53300.700512741256
2015,Adult Students,上海,49683,27931,21752,0.5621842481331643,0.43781575186683575,0.7787762700941606,1,0,0,35041,14642,0.7052915484169635,0.29470845158303643,2.393183991258025,1,0,1,1,1,0,41621.113444924675
2015,Adult Students,江苏,157474,81428,76046,0.5170885352502635,0.48291146474973645,0.9339047993319252,0,1,1,78546,78928,0.49878710136276466,0.5012128986372354,0.9951601459558078,1,0,1,1,1,0,141824.68255236858
2015,Adult Students,浙江,118431,69193,49238,0.5842473676655605,0.4157526323344395,0.7116037749483329,1,0,0,36572,81859,0.30880428266247856,0.6911957173375214,0.44676822340854394,0,1,0,1,0,1,108053.00352131102
2015,Adult Students,安徽,88495,51273,37222,0.5793886660263292,0.42061133397367084,0.725957131433698,1,0,0,36504,51991,0.41249788123622805,0.587502118763772,0.7021215210324864,1,0,1,0,0,0,102128.16255361204
2015,Adult Students,福建,43028,24805,18223,0.5764850794831272,0.42351492051687273,0.734650272122556,1,0,0,16827,26201,0.3910709305568467,0.6089290694431533,0.6422273959009198,0,1,0,0,0,0,69516.78385188499
2015,Adult Students,江西,57398,34784,22614,0.6060141468343845,0.3939858531656155,0.6501264949402024,1,0,0,26438,30960,0.46060838356737166,0.5393916164326283,0.8539405684754522,1,0,1,0,0,0,75622.58228971227
2015,Adult Students,山东,161377,92003,69374,0.5701122216920627,0.42988777830793734,0.7540406291099203,1,0,0,77202,84175,0.47839531036021243,0.5216046896397876,0.9171606771606772,1,0,1,0,1,0,169904.84818046386
2015,Adult Students,河南,145418,83220,62198,0.5722812856730254,0.42771871432697467,0.7473924537370824,1,0,0,56145,89273,0.38609388108762327,0.6139061189123768,0.6289135572905582,0,1,0,0,0,0,166286.88025954907
2015,Adult Students,湖北,106366,52676,53690,0.4952334392569054,0.5047665607430946,1.0192497532082923,0,1,1,38117,68249,0.35835699377620667,0.6416430062237933,0.5584990256267491,0,1,0,1,0,1,96648.13938667983
2015,Adult Students,湖南,105171,56270,48901,0.5350334217607515,0.4649665782392485,0.8690421183579172,0,1,1,42492,62679,0.4040277262743532,0.5959722737256468,0.6779304073134542,0,1,0,0,0,0,111194.6000486348
2015,Adult Students,广东,183503,115998,67505,0.6321313548007389,0.36786864519926105,0.5819496887877377,1,0,0,55713,127790,0.30360811539865834,0.6963918846013417,0.43597308083574615,0,1,0,0,0,1,210880.26684161165
2015,Adult Students,广西,84210,52498,31712,0.6234176463602897,0.37658235363971027,0.6040611070897939,1,0,0,33790,50420,0.4012587578672367,0.5987412421327634,0.6701705672352242,0,1,0,1,0,1,83886.54272053755
2015,Adult Students,海南,8015,5351,2664,0.6676232064878354,0.3323767935121647,0.49785086899644926,1,0,0,3810,4205,0.47535870243293826,0.5246412975670618,0.906064209274673,1,0,1,0,0,0,16870.808257467408
2015,Adult Students,重庆,59208,31019,28189,0.5238987974598027,0.4761012025401973,0.9087655952803121,0,1,1,11749,47459,0.19843602215916767,0.8015639778408323,0.24756105269811837,0,1,0,1,0,1,53642.210628956185
2015,Adult Students,四川,145053,84012,61041,0.5791814026597175,0.42081859734028254,0.7265747750321383,1,0,0,35869,109184,0.24728202794840506,0.752717972051595,0.3285188305978898,0,1,0,1,0,1,140028.78023789937
2015,Adult Students,贵州,29840,16580,13260,0.5556300268096515,0.44436997319034854,0.7997587454764777,1,0,0,12944,16896,0.4337801608579088,0.5662198391420912,0.7660984848484849,1,0,1,0,0,0,64533.24404240278
2015,Adult Students,云南,58113,32914,25199,0.566379295510471,0.433620704489529,0.7656012638998603,1,0,0,23281,34832,0.400616041161186,0.599383958838814,0.668379650895728,0,1,0,0,0,0,79004.09991959971
2015,Adult Students,西藏,3051,1666,1385,0.5460504752540151,0.45394952474598493,0.8313325330132053,0,1,1,2204,847,0.7223861029170764,0.2776138970829236,2.602125147579693,1,0,1,0,0,0,6105.047042272893
